date,PFE,NKE,C,TM,BIIB,AZN
20190709,0.001617,-0.004973,0.006045,0.000236,0.014642,-0.002204
20190710,0.01591,-0.006815,-0.006009,0.003782,-0.007642,0.009573
20190711,-0.024512,0.009721,0.006748,-0.004946,-0.003571,-0.016533
20190712,-0.013495,0.009401,0.002234,0.007574,-0.000777,-0.005933
20190715,0.008255,0.00404,-0.000836,-0.000626,0.009507,0.000249
20190716,0.002339,-0.009835,-0.005439,0.007678,-0.008861,-0.000497
20190717,-0.002567,-0.012415,-0.007011,0.005832,-0.009113,0.003483
20190718,0.007487,-0.000686,0.013697,0.003479,0.01216,0.009668
20190719,-0.006735,-0.010178,-0.012119,0.002773,-0.004134,-0.014977
20190722,0.001169,-0.006701,0.002679,0.007452,0.005232,0.005234
20190723,0.006305,0.008491,0.012375,0.004652,0.049037,0.006199
20190724,-0.004641,0,0.014169,0.009488,-0.010825,-0.005668
20190725,-0.005129,0.00669,-0.022189,-0.003759,-0.01256,0.057249
20190726,0.009843,0.002979,0.010786,-0.004151,0,0.019925
20190729,-0.03806,0.000914,-0.005543,-0.001667,-0.004618,0.020225
20190730,-0.064174,-0.004793,-0.000697,-0.004555,0.018557,-0.01194
20190731,0.001289,-0.013417,-0.00767,-0.015862,-0.015279,-0.01026
20190801,-0.005922,-0.033825,-0.039489,0.004417,0.022033,0.013591
20190802,-0.006536,-0.023821,-0.003365,-0.005169,-0.00325,0.006364
20190805,-0.027368,-0.026744,-0.035941,-0.005041,-0.029141,-0.01626
20190806,-0.000271,0.029505,0.016416,-0.009743,0.021088,0.001377
20190807,-0.010014,-0.000246,-0.016755,0.009209,-0.010784,0.006878
20190808,0.007928,0.021161,0.024562,0.008813,0.002736,0.015255
20190809,-0.014104,-0.012289,-0.010339,-0.002861,-0.0102,0.014273
20190812,-0.02641,-0.004025,-0.027404,-0.005815,-0.020526,-0.009158
20190813,-0.005369,0.020453,0.009184,0.00928,0.009828,0.011271
20190814,-0.027273,-0.027484,-0.052753,-0.022717,-0.027912,-0.023406
20190815,0.007009,-0.018758,-0.001466,0.006958,0.004014,0.008446
20190816,0.00493,0.009684,0.035225,0.011228,0.017792,0.003622
20190819,0.015296,0.010588,0.013075,0.0066,0.017438,0.001804
20190820,-0.016202,-0.007396,-0.013839,-0.004705,-0.018836,0.004502
20190821,0.007512,0.027443,-0.002681,0.006588,0.008215,0.017929
20190822,0.006022,0.006889,0.010435,-0.001771,-0.004803,-0.00022
20190823,-0.021095,-0.03445,-0.030668,-0.014038,-0.02676,-0.018278
20190826,0.01456,0.022501,0.012429,0.023078,-0.009254,0.005608
20190827,-0.014351,-0.002675,-0.016901,-0.002447,-0.013273,0.001115
20190828,0.021549,0.017677,0.011353,-0.001303,0.001268,-0.001783
20190829,0.007127,0.02276,0.024695,0.001612,-0.004116,0.013839
20190830,0.006227,-0.00773,0.007042,0.000996,-0.001862,-0.008587
20190903,0.016034,0.002012,-0.014452,0.007196,-0.010512,0.00533
20190904,-0.008029,0.019842,0.01356,0.004028,0.008508,0.001546
20190905,0.014234,0.023972,0.032047,-0.00704,0.021296,-0.012792
20190906,0.004403,0.003054,-0.005577,0.006709,0.002724,-0.000447
20190909,0.009041,-0.000226,0.042747,0.005907,0.02418,-0.02101
20190910,0.014933,-0.020751,0.002762,0.005947,0.013043,-0.0121
20190911,0.000803,-0.000921,-0.00116,0.014444,0.012704,-0.003929
20190912,-0.003475,0.010605,0.005806,0.00177,-0.015469,-0.00464
20190913,-0.009925,-0.003992,0.015729,0.006407,0.018596,-0.00303
20190916,-0.002167,-0.000573,-0.007956,-0.005269,-0.002155,-0.006079
20190917,-0.00896,0.003667,-0.005012,0.01383,0.010927,0.014585
20190918,-0.003288,0.005594,0.008779,-0.005587,-0.014788,0.010202
20190919,0.003573,-0.004314,-0.005136,-0.003648,0.001913,0.02387
20190920,0.00493,-0.011631,-0.00545,0.000073,0.013454,0.012777
20190923,-0.012265,0.011652,0.002884,-0.001391,0.0049,-0.013502
20190924,-0.006347,-0.005816,-0.023724,0.007626,-0.015669,0.013462
20190925,-0.003055,0.041638,0.021797,-0.005749,-0.00127,0.003764
20190926,-0.003343,0.014976,-0.003892,0.012443,-0.024078,0.002867
20190927,0.012297,0.001519,0.005064,-0.014748,0,-0.004179
20190930,-0.008007,0.017441,-0.005471,-0.013135,0.011294,-0.01568
20191001,-0.013916,-0.017462,-0.013463,-0.008923,-0.024139,-0.020417
20191002,-0.020604,-0.008561,-0.027733,-0.013654,-0.026144,-0.027485
20191003,0.021614,0.007979,0.00664,-0.002054,0.005604,0.016722
20191004,0.01354,0.009217,0.022189,0.004726,0.006742,0.003243
20191007,-0.002783,0.001074,-0.00044,-0.005083,0.013348,0.003002
20191008,-0.011164,-0.015241,-0.025679,0.002135,-0.022248,-0.009208
20191009,0.007338,0.008392,0.015512,0.012022,0.000856,0.008364
20191010,0.002802,0.005188,0.017648,-0.002707,0.003917,0.004608
20191011,0.008941,0.009462,0.021568,0.021108,0.000942,-0.000459
20191014,0.005262,0.010652,0.001997,-0.002805,0.011424,0.005966
20191015,0.00551,-0.000949,0.013952,0.013326,0.001329,0.00844
20191016,-0.004384,0.000949,-0.024151,-0.000804,0.007343,-0.0095
20191017,0.003302,0.007167,0.001439,-0.005923,-0.00931,0.007764
20191018,0,0.005651,0.002011,-0.001324,-0.024557,-0.005892
20191021,0,0.001249,0.029682,0.004051,0.015678,-0.003419
20191022,-0.000823,-0.006444,0.003481,0.00022,0.261107,0.004574
20191023,0.009333,-0.03431,0.005412,0.007114,-0.010821,0.017532
20191024,-0.010335,-0.008882,-0.00207,0.006044,0.024604,0.057284
20191025,0.010442,-0.006339,0.012033,0.000941,0.008261,0.008889
20191028,0.01387,-0.00077,0.00574,0.000434,0.026038,0.001678
20191029,0.024946,-0.017281,-0.006794,0.002458,0.006632,-0.003351
20191030,0.007066,0.010193,-0.001642,0.002452,0.008034,0.030048
20191031,-0.002859,-0.007096,-0.015212,-0.003381,-0.003935,0.000204
20191101,0.000521,-0.004132,0.034651,0.009239,0.00164,-0.013053
20191104,-0.009377,0.007625,0.017741,0.005221,-0.019285,-0.005786
20191105,-0.014462,0.000223,-0.004258,0.001281,-0.00426,-0.018915
20191106,0.003469,-0.00445,-0.005479,-0.002629,-0.010884,0.002966
20191107,-0.00904,0.010282,0.018678,0.017739,-0.00737,-0.011407
20191108,0.003793,-0.006527,0.004089,0.01071,0.02224,0.009829
20191111,-0.003239,0.002672,-0.006831,0.00464,0.003035,-0.008041
20191112,0.001083,-0.006108,-0.007011,-0.003585,-0.009315,0.004266
20191113,-0.010008,0.02,-0.015452,0.000138,-0.032635,0.015718
20191114,-0.001366,-0.000219,-0.000947,-0.004773,-0.02391,-0.00941
20191115,0.019973,0.019393,0.007584,0.00278,0.025877,0.001478
20191118,-0.001609,0.012253,0,-0.004644,0.00124,0.01054
20191119,0.011822,-0.006052,0.005645,-0.005223,0.009943,-0.005632
20191120,-0.016198,-0.005982,-0.012162,-0.010361,-0.000105,-0.013845
20191121,0.018624,-0.009565,-0.000135,0.005447,0.010722,0.012763
20191122,0.015633,0.012804,0.013126,0.002744,0.036816,0.007561
20191125,0.009131,-0.004714,0.010819,0.00007,0.011803,0.016677
20191126,-0.010083,0.004629,-0.002907,-0.003999,0.001256,-0.000205
20191127,0.00888,0.008679,0.003446,-0.002184,0.001188,0.000205
20191129,-0.002848,-0.004302,-0.007924,-0.010236,-0.01167,-0.005946
20191202,-0.005971,0.000749,-0.007987,0.000428,-0.024749,-0.002063
20191203,-0.006268,-0.011757,-0.015969,0.003279,-0.00578,-0.010128
20191204,0.002365,0.013628,0.012273,0.01883,-0.004059,0.006473
20191205,-0.002884,0.022087,0.006466,-0.003836,0.034091,-0.012033
20191206,0.006837,0.012632,0.014724,-0.00042,0.002906,0.00126
20191209,0.000783,-0.003814,-0.006332,-0.006164,-0.015686,0.001888
20191210,0.004175,0.003933,0.005974,-0.005004,0.005583,0.004396
20191211,-0.006757,0.001752,-0.003035,0.003117,-0.016723,0.004377
20191212,0.008373,0.005557,0.019854,-0.000141,0.005544,-0.005603
20191213,-0.005449,0.000512,-0.008566,0.003531,0.010141,0.009182
20191216,0.021132,0.010637,0.006807,0.003026,0.015396,0.019644
20191217,-0.006132,0.008501,0.010792,0.001684,-0.014234,-0.006895
20191218,-0.000257,0.009232,0.002315,-0.002662,-0.001683,0.005514
20191219,0.002057,0.005767,0.003593,0.002598,0.00327,0.014825
20191220,0.006672,-0.011765,0.003964,-0.005534,0.011661,0.009806
20191223,0.002294,0.0008,0.003184,-0.00007,0.001694,-0.011296
20191224,-0.000763,0.001,-0.002159,-0.004368,0.008323,-0.000401
20191226,0.002291,0.005692,0.015778,0.001344,-0.007498,-0.000401
20191227,-0.001524,0.008539,-0.002004,-0.001766,-0.005633,0.011836
20191230,-0.010427,-0.007581,-0.002008,-0.004742,-0.013596,-0.008525
20191231,0.006939,0.005059,0.004779,-0.000498,0.002432,-0.002999
